"lnC"	"lnw1"	"lnw2"	"lny1"	"lny2"	"ER"	"LA"
"1"	11.2787708632947	2.83398238818943	7.55177079144062	10.1861822084769	10.6854923214549	0.176687297821045	0.547818350417283
"2"	11.6731942646194	2.36290282051344	8.07632433318408	10.2250636766355	10.9368499559961	0.0983120441436768	0.568823493695481
"3"	10.9155054934367	3.09286850881388	7.89302241166803	9.8204319773988	9.99606673382922	0.0916910171508789	0.517013856159864
"4"	11.1526850840459	2.36445489748347	8.1369626573167	9.25320827220336	10.2318916145078	0.118326597213745	0.664346536548029
"5"	11.1384144016706	3.2067490213302	7.98018857334209	8.07620452723903	11.0203817048823	0.10031439781189	0.756405812888372
"6"	10.6805785991746	3.12438931196287	8.06862588072224	9.46125472023575	9.64717493983041	0.0941923713684082	0.522923071725396
"7"	11.8514102242974	1.95821183219516	7.79825844580707	10.6284240555855	11.5385639715252	0.0937713241577148	0.64811749842072
"8"	11.9551004523402	1.71676475805827	7.6255418927674	9.32482909846088	11.9270463369683	0.0983441352844238	0.781464341789935
"9"	13.7030764458155	3.48085350365314	8.46285416401344	11.3933420596205	13.4072986809379	0.0804553318023682	0.790637051977134
"10"	13.7052302345909	3.01594500018011	8.24104952004785	12.9992664982562	12.8342171972712	0.0981993103027344	0.423110527135668
"11"	11.3522855465197	3.2186807177085	7.81647322406093	9.96246375763643	10.9615382294481	0.0788583707809448	0.628586702742805
"12"	10.882909337093	2.13920756666337	7.77483778406173	9.15788851197376	10.3934163505891	0.130260200500488	0.66879737758656
"13"	12.7567572239377	2.24129587015242	7.74316864539785	10.8649619529856	12.9184217828238	0.0715710210800171	0.823019227431081
"14"	12.0218992582102	2.1453963507578	7.57126074805017	11.1424123566239	11.80120485899	0.0752560377120972	0.616867414171772
"15"	11.135409375727	2.49657610680628	7.5294976378478	9.96043483297788	10.9204377675095	0.092907600402832	0.635100212484925
"16"	11.6552107988843	2.58637714308821	8.18148948903437	8.37309184744198	11.4527613620987	0.108142700195312	0.829963332510665
"17"	12.6902739539661	2.26229847845734	7.81296788491847	11.391333936202	12.555362385862	0.0771356010437012	0.659568926222569
"18"	11.7958091715035	2.15837278657984	7.69552143045736	10.8678253153818	11.4989380962343	0.087699031829834	0.593391582722557
"19"	10.5020910498264	2.64878543662927	7.76665141884285	9.05333562316602	9.78007620762089	0.1072523021698	0.629692954334972
"20"	12.0806774634499	2.58954444890773	8.13150391358114	10.7660610019043	11.5196825841334	0.0949525833129883	0.615955949831753
"21"	11.5061554253337	3.02355791672991	7.85923542155389	10.5631555060219	10.679020846694	0.180207901000977	0.484484450988266
"22"	12.0690748127109	2.86839094563123	7.89393528654255	10.6078713650221	11.6937959694969	0.0714010906219482	0.658536585365854
"23"	11.5767761058464	2.8097561336018	7.67693288616349	10.5014170490139	11.2053127570296	0.112727403640747	0.612860739234091
"24"	12.7937083142631	2.25026993848865	7.87782916078045	11.7666214994188	12.2642896655155	0.114140796661377	0.526116069212671
"25"	9.56559073929251	2.85625786545702	7.85537869616715	7.07072410726028	8.47720418319987	0.116879396438599	0.681418439716312
"26"	11.582308477121	2.28484805407286	8.38168211316352	9.04676205799936	10.8552998564774	0.106765203475952	0.646783435912161
"27"	11.9608397880891	2.17734329171065	8.10391229520813	11.0097041880642	11.332434232111	0.151805400848389	0.484558281532041
"28"	11.8483894354383	1.80740879514505	7.88925814531435	10.1901315864122	11.3732955138838	0.0875967407226562	0.690359198253622
"29"	12.9160858651743	2.53887025785155	8.22384284677097	10.9279149430149	12.6271879807919	0.119583301544189	0.781740941787323
"30"	12.5048614331348	2.45784361502445	7.75539788312187	10.6467811200366	12.6928596428103	0.075824761390686	0.774129088123626
"31"	11.306953675926	2.73234327144855	7.89219102095194	10.4308457569365	10.5024339376972	0.0803020191192627	0.432187292240479
"32"	10.8797012673509	3.20428389987845	7.8751650050038	9.91704523046819	9.83916234197957	0.13303879737854	0.420530989326397
"33"	11.9095862089016	2.86697964813998	8.44457823846873	9.75799924578752	11.3291949160129	0.0803299522399902	0.767831109634797
"34"	10.4397755227607	3.83347111559912	8.58736920004743	9.48812361224872	8.75998249497728	0.195667591094971	0.251499368686869
"35"	11.4008428660128	2.2710144176675	7.9855327074683	9.47155012409685	10.8114638148062	0.0947406196594238	0.712544905877281
"36"	13.1349104388865	2.15781097229317	7.76618818207103	12.5482180450025	13.0010563899168	0.123521299362183	0.555388908047779
"37"	11.3792973660961	3.17340830820186	7.87334202304612	11.0457179230265	10.4600128555531	0.168155307769775	0.336928707306946
"38"	11.6040099782189	2.94214464758376	7.97143169341433	9.63743650021064	11.2286907767884	0.100583295822144	0.755620036345746
"39"	10.2033177328157	4.30057165663284	8.72430245150212	7.58731050602262	8.9600825281704	0.115387802124023	0.634918046155101
"40"	10.3121694017415	2.30533797079329	7.35342862172865	9.36306145899385	9.70228893997248	0.0928827953338623	0.506534935579782
"41"	12.4783038536443	2.19301852630982	7.9623341903169	12.0968881611479	11.9036829442061	0.113258199691772	0.402972745291018
